player_id,handle,first_name,last_name,league,region,team_name,agent_role,total_games,total_kills,total_deaths,total_assists,total_first_kills,total_first_deaths,total_headshot,total_avg_dmg_rnd,total_rating,international_games,international_kills,international_deaths,international_assists,international_first_kills,international_first_deaths,international_headshot,international_avg_dmg_rnd,international_rating
109715591703039195,hiroronn,Yanai,Hiroki,VCT International,Pacific,ZETA DIVISION,Sentinel,104,1497,1463,494,192,217,0.310952380952381,120.15833333333333,0.39255394043719466,0,0,0,0,0,0,0.0,0.0,0.0
108397898890330995,SSeeS,Okimura,Tomoki,VCT International,Pacific,DetonatioN FocusMe,Controller,29,342,425,216,32,44,0.35482758620689653,103.11275862068966,0.48596405046001945,0,0,0,0,0,0,0.0,0.0,0.0
109716301541018972,stew,Park,Youngchan,VCT International,China,JD MALL JDG ESPORTS,Duelist,61,1046,802,261,169,126,0.277,152.18263157894737,0.46248598635881094,0,0,0,0,0,0,0.0,0.0,0.0
112649050031857687,AC,Wei,Jiacong,VCT International,China,TITAN ESPORTS CLUB,Controller,12,199,186,117,16,19,0.2758333333333333,136.29333333333332,0.5672406991971759,0,0,0,0,0,0,0.0,0.0,0.0
106651651697765967,Russ,Russel,Mendes,VCT International,Pacific,GLOBAL ESPORTS,Initiator,43,509,633,318,77,89,0.3854838709677419,117.14774193548386,0.4450830562342998,12,108,171,80,19,30,0.0,0.0,0.36456321166580236
107760966594060796,killua,Taned,Teerasawad,VCT Challengers,Pacific,Made In Thailand,Flex,82,1296,1226,336,196,190,0.36578125,137.71859375,0.4126485035333061,0,0,0,0,0,0,0.0,0.0,0.0
106605614205227119,Laz,Koji,Ushida,VCT International,Pacific,ZETA DIVISION,Flex,78,1109,1060,378,152,128,0.2869090909090909,126.31631578947368,0.5195156263304684,14,200,184,48,28,30,0.295,83.30199999999999,0.37702166655458097
106535499154412697,SecretKR,Hajin,Kim,VCT Challengers,Pacific,Vesta Esports Crew Daejeon,Initiator,45,639,663,369,69,80,0.28923076923076924,129.46115384615385,0.46979910905381195,2,25,37,22,0,5,0.0,0.0,0.36428571428571427
108329605365228616,Meteor ,Kim,Taeoh,VCT International,Pacific,Gen.G ,Sentinel,151,2507,2261,545,414,345,0.29403100775193797,146.43341085271317,0.49235968292736754,51,894,750,170,138,116,0.3119512195121951,154.1951219512195,0.48859542964772806
107760839234471926,blaZek1ngg,Gary,Dastin,VCT International,Pacific,GLOBAL ESPORTS,Controller,92,1402,1294,580,203,170,0.30886363636363634,133.86772727272728,0.3643504022136739,6,77,92,36,6,9,0.0,0.0,0.4181140481140481
107760836132855837,EJAY,Eroll Jule,Delfin,VCT Challengers,Pacific,Valhalla,Duelist,38,622,572,149,124,113,0.24576923076923077,152.69423076923078,0.6482399269325615,1,10,14,3,0,6,0.0,0.0,0.28
112641706157025691,Rich ,Gabriel,Rosa,VCT International,Americas,MIBR,Initiator,9,124,137,45,14,13,0.32333333333333336,130.35888888888888,0.4973309521943735,0,0,0,0,0,0,0.0,0.0,0.0
106651846714581139,qRaxs,Doğukan,Balaban,VCT International,EMEA,FUT Esports,Initiator,119,1656,1715,930,157,156,0.3142424242424242,124.33244897959183,0.4291530784708227,42,583,628,351,52,49,0.3232432432432433,122.95378378378378,0.43195758444552007
106668507362057769,PTC,Rattanasukol,X,VCT Challengers,Pacific,FULL SENSE,Flex,94,1360,1137,636,172,151,0.27564516129032257,135.74180327868854,0.4078094207673912,0,0,0,0,0,0,0.0,0.0,0.0
106525516580646719,NaturE,Nicholas,Garrison,VCT International,Americas,Evil Geniuses,Initiator,63,908,934,463,107,103,0.31973684210526315,122.31842105263159,0.4225239894852748,0,0,0,0,0,0,0.0,0.0,0.0
106724771285467852,f0rsakeN,Jason ,Susanto,VCT International,Pacific,PAPER REX,Initiator,170,2648,2549,1104,429,430,0.30059701492537316,139.05611940298508,0.4141618837586009,86,1342,1372,519,232,252,0.2896825396825397,137.14603174603175,0.4070556010526257
107842972876287314,Xdll,Mizomori ,Yuto,VCT Challengers,Pacific,FENNEL,Initiator,123,1890,1861,812,243,258,0.27516666666666667,150.01983333333334,0.4166964129948187,0,0,0,0,0,0,0.0,0.0,0.0
106525414942310346,BcJ,Brendan,Jensen,VCT Challengers,Americas,M80,Initiator,63,853,862,503,99,125,0.2118918918918919,121.17621621621623,0.4402658699200811,21,306,314,183,36,46,0.0,0.0,0.5118827682065533
108695562646341607,Abo,Bohao,Han,VCT International,China,TITAN ESPORTS CLUB,Flex,12,208,195,51,42,46,0.32166666666666666,140.43,0.4486825417685521,0,0,0,0,0,0,0.0,0.0,0.0
107842963466912889,TENNN,Asai,Tenta,VCT Challengers,Pacific,FENNEL,Sentinel,69,927,1044,243,151,182,0.33170212765957446,120.09957446808511,0.3706979390065394,14,153,210,49,30,53,0.238,101.19800000000001,0.3353473116299487
106525540384501594,supamen, Phat,Le,VCT International,Americas,Evil Geniuses,Controller,65,911,969,476,108,140,0.3767441860465116,121.74697674418604,0.48630717635271054,0,0,0,0,0,0,0.0,0.0,0.0
109743099866406910,NDG,Noel,De Guia,VCT International,Pacific,Team Secret,Flex,62,933,865,407,102,77,0.23172413793103447,124.21793103448275,0.4596915106287183,0,0,0,0,0,0,0.0,0.0,0.0
112648615953243285,Z1Yan,ZIHAN,LIU,VCT International,China,JD MALL JDG ESPORTS,Flex,13,200,184,99,25,19,0.3676923076923077,139.8446153846154,0.5457674680190463,0,0,0,0,0,0,0.0,0.0,0.0
106668517751420644,DubsteP,Jayvee Balisi ,Paguirigan,VCT Challengers,Pacific,OASIS GAMING,Flex,79,1135,1138,475,158,174,0.296984126984127,122.78190476190477,0.4238998956995477,4,39,57,13,8,10,0.0,0.0,0.3151428571428571
109795054732626044,Lmemore,HAGAI,TEWUH,VCT International,Pacific,Rex Regum Qeon,Flex,55,847,859,238,131,151,0.33976190476190476,139.36619047619047,0.4092197421811164,2,27,31,11,5,3,0.0,0.0,0.44
108695530758948834,yosemite,Lei,Wang,VCT International,China,Bilibili Gaming,Flex,32,453,476,181,58,56,0.257741935483871,130.72516129032257,0.3370016480618257,15,203,226,82,28,26,0.23333333333333334,119.25466666666667,0.38111517832623
110790630189086505,Knightt,Yuxiang,Liu,VCT International,China,Bilibili Gaming,Flex,32,430,471,241,42,61,0.2529032258064516,125.24483870967742,0.40518479333741286,15,197,232,109,16,35,0.27799999999999997,115.778,0.3992653149577362
108284848458059527,nephh,Kai Wen Marcus,Tan,VCT International,China,Bilibili Gaming,Initiator,21,278,309,184,30,34,0.215,126.6625,0.3717803433095697,4,42,62,25,4,9,0.2,102.4825,0.3345142857142857
106724766365411963,Benkai,Benedict ,Tan,VCT International,Pacific,GLOBAL ESPORTS,Flex,61,739,836,332,56,85,0.25451612903225806,114.47451612903225,0.40522188129524145,23,267,315,157,19,30,0.0,0.0,0.36263511961735057
110790631471957471,whzy,Haozhe,Wang,VCT International,China,Bilibili Gaming,Duelist,32,544,506,128,135,116,0.2609677419354839,148.57580645161292,0.41795407272305357,15,274,247,57,62,55,0.2353333333333333,156.642,0.43269069119139675
109794901178650563,sushiboys,Panyawat,Subsiriroj,VCT Challengers,Pacific,FULL SENSE,Sentinel,69,950,876,394,97,101,0.22215686274509805,133.1172,0.40535851656673383,7,105,104,30,15,17,0.0,0.0,0.3997105022187786
107815374167436829,TvirusLuke,Chen,Ching,VCT International,China,DRAGON RANGER GAMING,Duelist,32,454,520,129,132,124,0.23727272727272727,149.35636363636365,0.4398139079423322,4,55,74,15,15,17,0.1925,156.1175,0.41365714285714283
106230316470125268,Lakia,Kim,Jong-min,VCT International,Pacific,Gen.G ,Initiator,166,2181,2314,1227,250,295,0.26666666666666666,115.74966666666666,0.34294700511660225,41,493,579,265,60,64,0.26439024390243904,111.29560975609756,0.3430767340292497
106668289146451621,Spring,LIU CHUN,TING,VCT International,China,WOLVES ESPORTS,Duelist,9,155,153,41,42,45,0.29666666666666663,156.12555555555556,0.5019288050449351,0,0,0,0,0,0,0.0,0.0,0.0
111850184153949891,Karon,Kim,Won-tae,VCT International,Pacific,Gen.G ,Controller,112,1711,1552,985,184,154,0.3286607142857143,129.67357142857142,0.5130894738967788,41,615,569,354,65,57,0.30609756097560975,130.420243902439,0.5044536292126608
107760837253384136,Wild0reoo,Brheyanne Christ,Reyes,VCT International,Pacific,Team Secret,Flex,80,1149,1097,577,128,137,0.3258974358974359,128.77897435897435,0.5157452184271021,0,0,0,0,0,0,0.0,0.0,0.0
106724776552530645,YHchen,CHEN Han ,Chen,VCT International,China,JD MALL JDG ESPORTS,Initiator,18,250,253,158,32,28,0.24055555555555555,132.625,0.48225443705664517,5,67,74,60,11,8,0.196,135.786,0.5200512163892446
107019802340030902,SkRossi,Ganesh,Gangadhar,VCT Challengers,Pacific,Revenant Esports,Initiator,67,1056,939,370,155,136,0.2742622950819672,148.67032786885244,0.49683122187168866,3,29,45,19,2,7,0.0,0.0,0.3489189189189189
108469988412622630,Lightningfa,Abhirup Paul ,Choudhury,VCT International,Pacific,GLOBAL ESPORTS,Controller,33,423,488,212,54,53,0.33838709677419354,117.82612903225807,0.4184708602758794,0,0,0,0,0,0,0.0,0.0,0.0
107769215158185540,reformed,Jeffrey,Lu,VCT Challengers,Americas,Thinking Men,Sentinel,12,162,194,56,15,17,0.2625,117.89333333333333,0.3262885384046006,0,0,0,0,0,0,0.0,0.0,0.0
106651665328627705,polvi,Niko,Polvinen,VCT International,Pacific,GLOBAL ESPORTS,Duelist,31,457,494,119,128,121,0.2464516129032258,144.10645161290324,0.43011954183816203,0,0,0,0,0,0,0.0,0.0,0.0
106116569771554562,deNaro,Matheus,Hipolito,VCT Challengers,Americas,TBK Lusa,Initiator,78,931,1091,539,89,123,0.2553571428571429,112.54142857142857,0.2795452802638138,0,0,0,0,0,0,0.0,0.0,0.0
106668512180985395,ChAlalala,Suwanaprateep,X,VCT Challengers,Pacific,Attack All Around,Sentinel,59,771,809,191,89,78,0.20321428571428574,109.73785714285714,0.34092654514508797,0,0,0,0,0,0,0.0,0.0,0.0
111878437249355652,Spitfires,mingyang,XIN,VCT International,China,ALL GAMERS,Duelist,13,212,204,37,67,48,0.27615384615384614,150.02384615384614,0.4430609041434024,0,0,0,0,0,0,0.0,0.0,0.0
108724442179587178,Estrella,Gun,Park,VCT International,Pacific,Rex Regum Qeon,Initiator,84,1162,1148,837,120,117,0.2973684210526316,114.52815789473684,0.48643505906373113,0,0,0,0,0,0,0.0,0.0,0.0
106651939810727172,MrFaliN,Furkan,Yeğen,VCT International,EMEA,FUT Esports,Initiator,119,1591,1683,978,182,220,0.2387878787878788,123.0404081632653,0.44201931834152997,42,561,627,334,60,80,0.24135135135135136,121.14486486486486,0.41741378350068165
111878437607247760,Shion7,HaoZe,Zhang,VCT International,China,DRAGON RANGER GAMING,Flex,13,132,181,47,14,32,0.2718181818181818,118.20272727272727,0.3720545484703922,4,36,65,18,3,13,0.2,91.1375,0.31742857142857145
107056212318196154,mitch,Mitch,Semago,VCT Challengers,Americas,Oxygen Esports,Initiator,86,1169,1270,931,171,192,0.26596491228070174,126.70438596491228,0.4576488381058668,0,0,0,0,0,0,0.0,0.0,0.0
107786690677632484,GodDead,Sungshin,Kim,VCT Challengers,Pacific,IAM,Initiator,66,907,989,624,89,98,0.25166666666666665,122.48092592592593,0.3809622039775418,0,0,0,0,0,0,0.0,0.0,0.0
108256000700617780,deLb,Tanoto,Delbert,VCT International,China,ALL GAMERS,Duelist,58,883,889,215,158,155,0.3288888888888889,134.24037037037039,0.44203165150543,0,0,0,0,0,0,0.0,0.0,0.0
107876440210025807,yetujey,Eray,Budak,VCT International,EMEA,FUT Esports,Sentinel,62,926,845,297,135,127,0.2591803278688525,134.95311475409835,0.5464229164141622,19,277,269,78,46,41,0.2473684210526316,132.27,0.5201113777989447
108844319061874112,havoc,Ilan,Eloy Nogueira,VCT International,Americas,FURIA,Flex,49,752,772,204,173,191,0.39629629629629626,128.03703703703704,0.4293079115715463,0,0,0,0,0,0,0.0,0.0,0.0
106230345015187247,neth,Matsuda,Yusuke,VCT International,Pacific,DetonatioN FocusMe,Flex,72,981,1033,563,102,127,0.2672413793103448,109.99724137931035,0.47973253128672416,0,0,0,0,0,0,0.0,0.0,0.0
109636688908419096,K4DAVRA,Thomas,Johner,VCT International,EMEA,Gentle Mates,Controller,13,204,182,73,25,21,0.33,132.23999999999998,0.5686851062575559,0,0,0,0,0,0,0.0,0.0,0.0
106525562133868422,skuba, Logan,Jenkins,VCT Challengers,Americas,Oxygen Esports,Controller,86,1344,1174,732,134,118,0.2821052631578947,129.27701754385964,0.4891516355091979,0,0,0,0,0,0,0.0,0.0,0.0
106230346579238832,Munchkin,Byeon,Sang-beom,VCT International,Pacific,Gen.G ,Flex,165,2346,2285,1287,288,347,0.23887417218543047,129.5428476821192,0.5170118604824596,57,779,801,433,97,122,0.23709090909090907,127.77145454545455,0.4978094233735131
108238948394615729,Keiko,Sanassy,Georgio,VCT International,EMEA,Team Liquid,Duelist,32,544,496,107,120,109,0.343125,144.4075,0.4368668272379192,0,0,0,0,0,0,0.0,0.0,0.0
107025878545202028,proxima,Aslıhan,Uslu,VCT Game Changers,EMEA,BBL Esports,Flex,12,165,187,83,14,27,0.39166666666666666,119.97583333333334,0.3690815070379838,0,0,0,0,0,0,0.0,0.0,0.0
107723771800365331,Starkk,Gabriel,Certã Marques,VCT Challengers,EMEA,NOVO Esports,Controller,92,1151,1105,715,128,115,0.2337704918032787,122.23016393442623,0.4385185357090903,0,0,0,0,0,0,0.0,0.0,0.0
109641703010671346,EIite,Efe,Teber,VCT International,EMEA,BBL,Sentinel,28,436,368,108,47,41,0.4517857142857143,137.6317857142857,0.5210008216074773,0,0,0,0,0,0,0.0,0.0,0.0
109782829940681194,Verno,Andrew,Maust,VCT Challengers,Americas,Oxygen Esports,Initiator,86,1408,1118,606,113,94,0.29105263157894734,136.57894736842104,0.5231873392428826,0,0,0,0,0,0,0.0,0.0,0.0
107282729940754554,schnellAE,Ayşe,Ergül,VCT Game Changers,EMEA,BBL Esports,Duelist,47,719,783,208,144,163,0.311063829787234,139.34382978723403,0.39976919479810935,0,0,0,0,0,0,0.0,0.0,0.0
109630633742811418,pyrolll,Minin,Artur,VCT Challengers,EMEA,EX0TIK GAMING,Duelist,16,267,222,77,62,39,0.2625,166.41,0.5042714000790102,0,0,0,0,0,0,0.0,0.0,0.0
107760829603527027,Primmie,Papaphat,Sriphapha,VCT International,Pacific,Talon Esports,Duelist,10,182,157,46,26,21,0.438,168.84,0.5373434681418496,4,75,57,23,7,5,0.4075,152.19,0.5683428571428571
106651720465804892,otom,Tom,Hart,VCT Challengers,EMEA,Happy Game Esport,Duelist,5,88,87,33,24,18,0.246,143.5,0.5208066581306018,0,0,0,0,0,0,0.0,0.0,0.0
112543639126430904,FNS,MAXIMILLION,MAZANOV,VCT International,Americas,NRG,Sentinel,10,116,163,59,17,10,0.192,104.279,0.46507617275728713,0,0,0,0,0,0,0.0,0.0,0.0
106525487891480588,nitr0,Nicholas,Cannella,VCT Challengers,Americas,M80,Sentinel,18,219,242,84,28,31,0.23882352941176468,115.06176470588235,0.3174035230094837,0,0,0,0,0,0,0.0,0.0,0.0
106668509647595833,JohnOlsen,Nakchain,X,VCT Challengers,Pacific,FULL SENSE,Duelist,84,1451,1238,329,319,248,0.3088888888888889,168.58774193548388,0.4579057868947009,0,0,0,0,0,0,0.0,0.0,0.0
106116517250836076,liazzi,Felipe Gabriel,Rimoldi Galiazzi,VCT International,Americas,MIBR,Flex,51,863,780,299,141,121,0.2924,133.2816,0.46888836493819364,0,0,0,0,0,0,0.0,0.0,0.0
106525512630665274,gMd,Anthony,Guimond,VCT Challengers,Americas,TSM,Controller,80,1239,1238,647,149,155,0.2921818181818182,128.9509090909091,0.41137439931684416,0,0,0,0,0,0,0.0,0.0,0.0
108216307152890819,Swerl,Swerl,Swerl,VCT International,China,NOVA ESPORTS,Duelist,10,161,165,33,28,39,0.2711111111111111,143.99444444444444,0.40426809980930284,0,0,0,0,0,0,0.0,0.0,0.0
108276661221976747,KellyS,Sedillo,Kelly Kent Pansoy,VCT Challengers,Pacific,OASIS GAMING,Duelist,79,1467,1253,564,244,228,0.2506,168.2626,0.5028049578063557,0,0,0,0,0,0,0.0,0.0,0.0
106651631294239818,ceNder,Jokūbas,Labutis,VCT International,EMEA,Team Vitality,Controller,92,1259,1383,567,158,205,0.28135135135135136,114.8818918918919,0.4380281730281688,12,181,179,65,19,32,0.28285714285714286,106.48857142857142,0.4431339637536529
111878438094431890,GuanG,honglin,guang,VCT International,China,NOVA ESPORTS,Sentinel,10,168,143,46,28,17,0.31375,147.07333333333332,0.5063177053278991,0,0,0,0,0,0,0.0,0.0,0.0
107760836544815148,Nexi,Nathaniel,Cabero,VCT Challengers,Pacific,NAOS Esports,Sentinel,104,1566,1330,553,155,132,0.2901754385964912,137.99350877192984,0.41384515477518286,0,0,0,0,0,0,0.0,0.0,0.0
106532830107882123,JoxJo,Byungyeon,Jo,VCT Challengers,Pacific,RIDDLE ORDER,Initiator,95,1146,1325,961,120,181,0.27999999999999997,120.96541666666667,0.449550367250186,8,102,100,48,7,9,0.0,0.0,0.5107676133955067
111895508431155129,Palla,Davi,Rodrigues Alcides,VCT International,Americas,MIBR,Duelist,34,653,558,115,157,120,0.36323529411764705,173.94794117647058,0.46815818044661867,0,0,0,0,0,0,0.0,0.0,0.0
106116439896241774,ntk,Lucas,Martins,VCT Challengers,Americas,XLD,Initiator,75,1007,1074,630,125,140,0.18862745098039213,128.63615384615383,0.34985712312883105,0,0,0,0,0,0,0.0,0.0,0.0
107019803860859323,skillZ,Jayanth,Ramesh,VCT Challengers,Pacific,Revenant Esports,Flex,51,668,648,267,75,66,0.28372549019607846,120.16274509803922,0.4520968056715039,0,0,0,0,0,0,0.0,0.0,0.0
107760829482917782,Teerapong,Teerapong,Wongsirisuponchai,VCT Challengers,Pacific,Team NKT,Flex,47,704,728,391,91,87,0.255,147.68454545454546,0.5209120611085517,0,0,0,0,0,0,0.0,0.0,0.0
109699428241841750,Flukyy3,Pakhapon,Sukhonchasiri,VCT Challengers,Pacific,Barn nong chok,Flex,55,842,831,397,129,110,0.2789285714285714,134.97785714285715,0.5301110055427091,0,0,0,0,0,0,0.0,0.0,0.0
107723772186044699,Leare,Fletcher,Brigden-Knight,VCT Challengers,EMEA,Impulse GW,Duelist,29,603,432,87,137,89,0.30727272727272725,176.32227272727275,0.5568163257618638,0,0,0,0,0,0,0.0,0.0,0.0
111323099843947488,Caedye,Amon,Mateus Okakura,VCT Challengers,Pacific,RIDDLE ORDER,Duelist,22,340,314,88,58,54,0.3342857142857143,138.81619047619046,0.43363499130699507,0,0,0,0,0,0,0.0,0.0,0.0
107815375006925222,SiuFatBB,JIA SI,PANG,VCT International,China,WOLVES ESPORTS,Flex,32,456,435,167,82,73,0.28,107.62555555555555,0.5307573958262835,0,0,0,0,0,0,0.0,0.0,0.0
111323103071726564,yatsuka,Kazuya,Ikeda,VCT Challengers,Pacific,RIDDLE ORDER,Flex,22,304,283,123,36,37,0.37857142857142856,126.48428571428572,0.4008617707235387,0,0,0,0,0,0,0.0,0.0,0.0
107760837763873282,EmmanFPS,Emmanuel,Morales,VCT Challengers,Pacific,NAOS Esports,Initiator,52,699,691,340,87,58,0.33403846153846156,121.15365384615384,0.4083090026357434,0,0,0,0,0,0,0.0,0.0,0.0
106490112438105520,ezznap,Faber,Murillo,VCT Challengers,Americas,Fusion esports,Controller,34,415,523,287,46,64,0.22684210526315793,105.07947368421053,0.35660190992586205,0,0,0,0,0,0,0.0,0.0,0.0
106535381461652569,BaeYohan,Yohan,Bae,VCT Challengers,Pacific,NS Redforce,Controller,26,385,403,221,55,43,0.2846153846153846,125.76,0.42238078603857676,0,0,0,0,0,0,0.0,0.0,0.0
107760838256091213,Azys,Azis,Nandang,VCT Challengers,Pacific,MLT ESPORTS,Duelist,63,1151,887,276,218,158,0.33072727272727276,173.1245283018868,0.6388874016535194,0,0,0,0,0,0,0.0,0.0,0.0
107760839352836185,BerserX PRE,Rizkie Adla,Kusuma,VCT Challengers,Pacific,BOOM ESPORTS,Sentinel,94,1458,1215,521,175,157,0.2138095238095238,138.46460317460318,0.3920618147848331,6,72,105,16,16,25,0.0,0.0,0.3491505791505792
107760850549131451,TRIPCIEW,Minh Cường,Vũ,VCT Challengers,Pacific,Rapid Lofi,Controller,18,245,246,102,26,42,0.34294117647058825,134.0938888888889,0.36991137564764465,0,0,0,0,0,0,0.0,0.0,0.0
109716300834663097,Persia,Yang,Zion,VCT Challengers,Pacific,Sin Prisa Gaming,Controller,80,1227,1017,757,147,121,0.30575757575757573,146.96363636363637,0.550961942871157,0,0,0,0,0,0,0.0,0.0,0.0
108440720553037686,RvK,Rishi,Vijayakumar,VCT Challengers,Pacific,RECKONING ESPORTS,Controller,62,790,874,379,103,106,0.3275925925925926,121.77961538461538,0.3669972043112585,0,0,0,0,0,0,0.0,0.0,0.0
109799969693704977,Louboutin,Gia Khánh,Phạm,VCT Challengers,Pacific,Big Baam,Flex,39,543,608,186,72,98,0.31533333333333335,144.44,0.342774953344331,0,0,0,0,0,0,0.0,0.0,0.0
106668471451707656,Shiro,Hildegrad Arnaldo ,Herikusuma,VCT Challengers,Pacific,BOOM ESPORTS,Initiator,105,1632,1399,968,168,141,0.25587301587301586,146.24904761904762,0.5424213592716743,0,0,0,0,0,0,0.0,0.0,0.0
110054569847770786,Aru,Jaejun,Yang,VCT Challengers,Pacific,SLT Seongnam,Initiator,45,555,683,388,50,65,0.24766666666666665,102.318,0.3393805439375365,0,0,0,0,0,0,0.0,0.0,0.0
108172475017567213,Darker,Castro,Juan,VCT Challengers,Americas,E-Xolos LAZER,Initiator,78,1272,1150,675,126,111,0.2824528301886793,133.0643396226415,0.3877199688467472,0,0,0,0,0,0,0.0,0.0,0.0
108239692984173608,jvhz,Barria,Jabier,VCT Challengers,Americas,XSoul,Duelist,33,458,505,139,97,144,0.26384615384615384,138.4526923076923,0.43406505094520154,0,0,0,0,0,0,0.0,0.0,0.0
107769155437129185,Mass3R,Umberto,Artuso,VCT Challengers,EMEA,Outplayed,Initiator,48,612,683,389,80,75,0.255,114.8659090909091,0.42480584410270034,0,0,0,0,0,0,0.0,0.0,0.0
111810960034462981,Whimp23,Saaransh ,Dang,VCT Challengers,Pacific,Carnival Gaming,Flex,29,309,424,158,31,48,0.3124137931034483,101.50310344827587,0.38101302963958816,0,0,0,0,0,0,0.0,0.0,0.0
111170144255516057,karie,Marceline,Carson,VCT Game Changers,Americas,Decimate,Sentinel,17,261,269,60,27,30,0.2741176470588235,135.19588235294117,0.3683748955774341,0,0,0,0,0,0,0.0,0.0,0.0
108290337529200166,Wavy,Wavy,Wavy,VCT Challengers,Pacific,Vesta Esports Crew Daejeon,Flex,59,703,929,375,100,158,0.215,102.87384615384616,0.2984156706642371,0,0,0,0,0,0,0.0,0.0,0.0
111889003196120152,bioforst,Tan Phat,Huynh,VCT Challengers,Pacific,Crocodile TEARS,Sentinel,28,355,414,133,52,85,0.29074074074074074,126.05538461538461,0.312894563107526,0,0,0,0,0,0,0.0,0.0,0.0
106116518875772631,shion,Gabriel,Vilela,VCT Challengers,Americas,THE 7,Initiator,77,1052,1096,656,114,124,0.24948275862068967,130.0250847457627,0.38198160852657287,0,0,0,0,0,0,0.0,0.0,0.0
111702902633419820,slender,Francisco ,Pires,VCT Challengers,EMEA,FTW Leça FC,Sentinel,21,310,277,79,49,25,0.254,140.82549999999998,0.41741652766522946,0,0,0,0,0,0,0.0,0.0,0.0
106489960588133889,Cebando,Ezequiel ,Diaz Ramos,VCT Challengers,Americas,All Knights,Controller,90,1272,1203,729,143,148,0.353768115942029,120.15420289855072,0.5574445627130394,0,0,0,0,0,0,0.0,0.0,0.0
108844355394424485,forbanz,Itlhallo,de Paula,VCT Challengers,Americas,XLD,Duelist,42,641,656,149,117,139,0.24048780487804877,148.28926829268292,0.3681513002908792,0,0,0,0,0,0,0.0,0.0,0.0
111918149163062203,x glyph,Connor Xavier,Garcia,VCT Challengers,Americas,ILLICIT,Initiator,32,532,471,244,50,47,0.255625,150.025625,0.42311146050199855,0,0,0,0,0,0,0.0,0.0,0.0
112478563512622588,Kally,Dong Uk,Kim,VCT Challengers,Pacific,SUPERFECT Esports,Sentinel,13,175,155,56,20,12,0.37692307692307697,134.8375,0.4942170477848574,0,0,0,0,0,0,0.0,0.0,0.0
112513174113076263,SomeThai,Le Huy Khiem,Tran,VCT Challengers,Pacific,Big Baam,Initiator,11,180,191,71,21,21,0.3890909090909091,135.83818181818182,0.40182064330570105,0,0,0,0,0,0,0.0,0.0,0.0
106172875699511951,jfoeN,Jesus ,Taboada,VCT Challengers,Americas,E-Xolos LAZER,Initiator,61,905,874,523,149,172,0.31242424242424244,145.16,0.47934752631674016,0,0,0,0,0,0,0.0,0.0,0.0
107766734863919961,Moosey,Zhen Feng,Yeow,VCT Challengers,Pacific,Ninjas in Germany,Flex,19,264,305,69,33,57,0.316,131.502,0.41277707001397507,0,0,0,0,0,0,0.0,0.0,0.0
109782846845689021,wedid,Matthew,Suchan,VCT Challengers,Americas,Turtle Troops,Controller,59,883,886,482,91,101,0.28146341463414637,134.08195121951218,0.3672843844838598,0,0,0,0,0,0,0.0,0.0,0.0
106116490671167384,Tisora,Kauã,Martins,VCT Challengers,Americas,SAGAZ,Duelist,76,1267,1235,306,309,255,0.2330188679245283,145.75814814814814,0.4017860427657397,0,0,0,0,0,0,0.0,0.0,0.0
107760840167901188,sayoo,WILLY,IVANDRA,VCT Challengers,Pacific,Velocity Gaming,Flex,101,1577,1443,537,259,239,0.304375,141.75625,0.3446304900987962,0,0,0,0,0,0,0.0,0.0,0.0
107760968223023641,g0tten,DAVIN,DAVIN,VCT Challengers,Pacific,ALTER EGO,Controller,46,606,587,344,79,64,0.32266666666666666,124.03355555555557,0.4445077368902181,0,0,0,0,0,0,0.0,0.0,0.0
106724790496488086,PinOcChiOs,Teerasak,kedaim,VCT Challengers,Pacific,SHARPER ESPORT,Initiator,81,1081,1198,725,105,136,0.28651162790697676,129.7081395348837,0.3420936430938422,0,0,0,0,0,0,0.0,0.0,0.0
107891902753353825,drone,Taylor,Johnson,VCT Challengers,Americas,The Glazers,Initiator,40,451,621,275,60,80,0.3792857142857143,111.40464285714286,0.28751332400269924,0,0,0,0,0,0,0.0,0.0,0.0
109642062602670949,furyan,0,FTW,VCT Challengers,EMEA,FTW Leça FC,Duelist,54,789,883,278,196,195,0.23625000000000002,142.4496875,0.3687077561300759,0,0,0,0,0,0,0.0,0.0,0.0
108276512271120136,Acerola1,Vũ,Thượng Toàn,VCT Challengers,Pacific,LazyButWannaWin,Controller,68,940,867,474,98,91,0.31184210526315786,127.49,0.4362362388642244,0,0,0,0,0,0,0.0,0.0,0.0
107891876859391499,koalanoob,GianFranco,Potestio,VCT Challengers,Americas,M80,Duelist,82,1412,1131,398,356,251,0.20415094339622641,146.9501886792453,0.5586690570607802,0,0,0,0,0,0,0.0,0.0,0.0
110264832603249829,blackhawk,Shailesh Ravindra ,Dalvi,VCT Challengers,Pacific,Carnival Gaming,Controller,29,367,427,195,36,40,0.32931034482758625,119.77034482758621,0.3777141570228298,0,0,0,0,0,0,0.0,0.0,0.0
109716302894787262,SeliG ,Hyunsung,Eom,VCT Challengers,Pacific,DWG KIA,Duelist,110,1795,1707,468,439,395,0.2784615384615385,142.27888888888887,0.42876360154183185,0,0,0,0,0,0,0.0,0.0,0.0
110054565370056563,Ivy ,Sunghyeon ,Park,VCT Challengers,Pacific,Sin Prisa Gaming,Initiator,42,626,588,299,63,78,0.2864,126.1856,0.43511043002929245,0,0,0,0,0,0,0.0,0.0,0.0
